sequence_id,step,state_0,state_mean,target,state_std,aleatoric_unc,epistemic_unc,weight
257,0,0.073262,-0.947266,0.619140,4.61455260e-4,4.61455260e-4,4.61455260e-4,2.167053e3
258,0,-1.093642,-1.371779,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
259,0,0.109864,0.942756,0.664062,4.36558805e-4,4.36558805e-4,4.36558805e-4,2.290637e3
260,0,-0.475682,1.507279,0.060544,1.11298770e-4,1.11298770e-4,1.11298770e-4,8.984745e3
261,0,0.437698,-1.879540,0.943359,1.04560997e-4,1.04560997e-4,1.04560997e-4,9.563704e3
262,0,0.117184,0.661138,0.701171,4.10035617e-4,4.10035617e-4,4.10035617e-4,2.438807e3
263,0,-0.361079,-1.654201,0.093750,3.80013517e-4,3.80013517e-4,3.80013517e-4,2.631478e3
264,0,-1.784931,1.607507,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
265,0,-1.189739,-0.055285,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
266,0,1.382515,-1.919937,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
267,0,0.303799,0.573796,0.888671,1.93606826e-4,1.93606826e-4,1.93606826e-4,5.165080e3
268,0,-0.313801,1.970530,0.130859,2.22568618e-4,2.22568618e-4,2.22568618e-4,4.492976e3
269,0,-1.201597,0.719290,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
270,0,0.411680,-0.662291,0.927735,1.31194424e-4,1.31194424e-4,1.31194424e-4,7.622217e3
271,0,-0.191833,1.885616,0.228516,3.44998793e-4,3.44998793e-4,3.44998793e-4,2.898552e3
272,0,-0.047281,-1.334153,0.453125,4.84932978e-4,4.84932978e-4,4.84932978e-4,2.062136e3
273,0,-0.654904,-1.962340,0.023437,4.47852342e-5,4.47852342e-5,4.47852342e-5,2.232829e4
274,0,1.380475,-0.772228,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
275,0,-1.352633,-0.282571,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
276,0,1.968712,-1.877129,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
277,0,1.519568,1.362115,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
278,0,1.759570,0.418152,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
279,0,-0.333937,-0.985055,0.124999,2.14033905e-4,2.14033905e-4,2.14033905e-4,4.672135e3
280,0,-0.708520,1.629510,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
281,0,0.949831,0.013062,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
282,0,-1.779190,1.689360,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
283,0,-0.333431,-0.580056,0.119141,2.05370977e-4,2.05370977e-4,2.05370977e-4,4.869213e3
284,0,-0.957558,-0.395613,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
285,0,1.469150,-0.430501,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
286,0,0.730226,-1.160207,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
287,0,-0.284317,-0.573569,0.181640,2.90890190e-4,2.90890190e-4,2.90890190e-4,3.437712e3
288,0,-0.061140,-0.008734,0.386719,4.64120302e-4,4.64120302e-4,4.64120302e-4,2.154609e3
289,0,0.623332,-1.151864,0.980468,3.74726717e-5,3.74726717e-5,3.74726717e-5,2.668540e4
290,0,1.955198,-0.035976,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
291,0,0.328931,-1.788977,0.880860,2.05367144e-4,2.05367144e-4,2.05367144e-4,4.869304e3
292,0,-0.616206,1.950814,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
293,0,-0.569289,-1.368756,0.017579,3.37932950e-5,3.37932950e-5,3.37932950e-5,2.959079e4
294,0,-0.994545,-0.868092,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
295,0,1.263592,0.582477,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
296,0,-0.075697,-0.077246,0.398549,6.76392792e-4,6.76392792e-4,6.76392792e-4,1.478429e3
297,0,-0.292743,0.914540,0.134766,2.28183859e-4,2.28183859e-4,2.28183859e-4,4.382412e3
298,0,-1.719247,0.012094,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
299,0,1.117062,-0.926235,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
300,0,1.715227,1.922290,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
301,0,1.829157,1.704797,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
302,0,1.116444,-0.524932,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
303,0,1.051675,-0.955217,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
304,0,1.846253,1.340134,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
305,0,-1.402971,-1.993505,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
306,0,1.751570,-0.653192,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
307,0,1.099113,1.679323,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
308,0,-1.355733,-0.311434,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
309,0,-1.783292,-1.631795,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
310,0,-0.234052,1.636140,0.160672,4.76249446e-4,4.76249446e-4,4.76249446e-4,2.099736e3
311,0,1.874402,-0.737515,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
312,0,0.194998,-0.739624,0.746093,3.70716725e-4,3.70716725e-4,3.70716725e-4,2.697470e3
313,0,-0.565848,-0.763074,0.019532,3.74726717e-5,3.74726717e-5,3.74726717e-5,2.668540e4
314,0,0.658660,0.951919,0.984375,3.00956777e-5,3.00956777e-5,3.00956777e-5,3.322626e4
315,0,-1.123995,0.002716,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
316,0,0.231724,0.868501,0.839328,4.76249446e-4,4.76249446e-4,4.76249446e-4,2.099736e3
317,0,-1.055576,0.960798,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
318,0,-1.324232,1.117782,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
319,0,1.444605,-1.061006,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
320,0,-1.907490,1.829092,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
321,0,-1.709959,1.082373,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
322,0,0.884505,-0.624820,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
323,0,1.068534,-0.056324,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
324,0,0.876799,1.649459,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
325,0,-0.696627,1.524660,0.005860,1.13978429e-5,1.13978429e-5,1.13978429e-5,8.772820e4
326,0,1.108196,0.115938,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
327,0,0.012475,1.744990,0.529296,4.87553097e-4,4.87553097e-4,4.87553097e-4,2.051054e3
328,0,-1.174014,-0.860426,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
329,0,1.751570,-0.377781,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
330,0,-0.940821,0.185722,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
331,0,0.391529,0.257451,0.937500,1.14662556e-4,1.14662556e-4,1.14662556e-4,8.721167e3
332,0,1.458562,1.088757,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
333,0,0.402444,1.687416,0.923530,3.51380944e-4,3.51380944e-4,3.51380944e-4,2.845906e3
334,0,0.789234,-0.911868,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
335,0,-1.837958,0.966790,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
336,0,-0.366965,-1.329459,0.095703,1.69357478e-4,1.69357478e-4,1.69357478e-4,5.904635e3
337,0,-1.933363,1.562828,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
338,0,-0.128280,-0.622131,0.314453,4.21859847e-4,4.21859847e-4,4.21859847e-4,2.370450e3
339,0,0.816347,-1.713576,0.996093,7.61396956e-6,7.61396956e-6,7.61396956e-6,1.313203e5
340,0,0.466429,-0.616036,0.957033,8.04641367e-5,8.04641367e-5,8.04641367e-5,1.242774e4
341,0,-1.930070,-1.580315,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
342,0,-1.744126,1.675968,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
343,0,-1.616066,-0.269608,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
344,0,0.094871,0.772117,0.670011,6.40059574e-4,6.40059574e-4,6.40059574e-4,1.562352e3
345,0,0.079772,-1.738634,0.627131,6.61179394e-4,6.61179394e-4,6.61179394e-4,1.512447e3
346,0,-0.077254,-1.240221,0.365235,4.53691497e-4,4.53691497e-4,4.53691497e-4,2.204136e3
347,0,0.486745,-1.492361,0.974609,4.84248725e-5,4.84248725e-5,4.84248725e-5,2.065012e4
348,0,-1.266562,1.440154,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
349,0,1.371894,0.466849,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
350,0,1.132905,-1.314746,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
351,0,1.570603,-0.375996,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
352,0,1.368358,-0.161756,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
353,0,1.679859,-1.459416,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
354,0,-1.505601,1.778912,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
355,0,1.691810,-1.458510,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
356,0,-0.199364,1.333839,0.232422,3.49119661e-4,3.49119661e-4,3.49119661e-4,2.864339e3
357,0,1.984652,0.852327,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
358,0,-0.787651,-1.013976,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
359,0,-1.427804,1.527010,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
360,0,0.492326,0.496705,0.951172,9.08824252e-5,9.08824252e-5,9.08824252e-5,1.100311e4
361,0,-1.566881,-1.906247,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
362,0,0.774092,-0.630892,0.992187,1.51682212e-5,1.51682212e-5,1.51682212e-5,6.592296e4
363,0,1.946019,1.558965,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
364,0,0.389029,-0.463309,0.881990,6.21748531e-4,6.21748531e-4,6.21748531e-4,1.608365e3
365,0,1.721668,-1.653227,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
366,0,-0.616214,0.226304,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
367,0,-1.882610,0.581821,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
368,0,1.663465,0.998727,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
369,0,1.984451,-1.733751,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
370,0,-0.156233,0.258342,0.216797,3.32278427e-4,3.32278427e-4,3.32278427e-4,3.009515e3
371,0,-1.058345,0.393410,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
372,0,1.233094,1.248221,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
373,0,1.542954,1.650758,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
374,0,0.400832,0.717484,0.909249,3.73287809e-4,3.73287809e-4,3.73287809e-4,2.678891e3
375,0,1.604063,1.389637,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
376,0,0.376301,1.722114,0.900490,3.89298002e-4,3.89298002e-4,3.89298002e-4,2.568720e3
377,0,0.561310,-0.088946,0.974610,4.84203023e-5,4.84203023e-5,4.84203023e-5,2.065207e4
378,0,0.767470,0.523239,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
379,0,1.117012,1.241838,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
380,0,-0.566821,-1.497214,0.031250,5.92396656e-5,5.92396656e-5,5.92396656e-5,1.688030e4
381,0,-1.511562,-1.457156,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
382,0,0.061645,-1.263163,0.609375,4.65822133e-4,4.65822133e-4,4.65822133e-4,2.146738e3
383,0,0.227162,-1.542861,0.810547,3.00506594e-4,3.00506594e-4,3.00506594e-4,3.327703e3
384,0,-0.114157,-0.760391,0.316406,4.23270506e-4,4.23270506e-4,4.23270506e-4,2.362550e3
385,0,-1.791306,-1.919532,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
386,0,-1.558030,1.222637,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
387,0,-1.540819,0.607448,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
388,0,0.825747,-1.003231,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
389,0,-1.120172,-1.265320,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
390,0,0.306221,0.073294,0.898437,1.78564479e-4,1.78564479e-4,1.78564479e-4,5.600187e3
391,0,-0.379795,-1.944127,0.064453,1.17998574e-4,1.17998574e-4,1.17998574e-4,8.474607e3
392,0,-0.011606,-1.876768,0.503906,4.89203016e-4,4.89203016e-4,4.89203016e-4,2.044137e3
393,0,-1.500384,1.660684,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
394,0,0.892781,0.185739,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
395,0,0.106214,0.933704,0.613282,4.64119844e-4,4.64119844e-4,4.64119844e-4,2.154611e3
396,0,-0.961446,1.745217,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
397,0,-0.458735,-0.945522,0.052735,9.77536112e-5,9.77536112e-5,9.77536112e-5,1.022970e4
398,0,0.789713,-1.156520,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
399,0,1.205629,-0.344489,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
400,0,1.840937,-0.647166,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
401,0,-0.153352,0.392432,0.287109,4.00539435e-4,4.00539435e-4,4.00539435e-4,2.496627e3
402,0,0.199138,0.084679,0.787109,3.27919122e-4,3.27919122e-4,3.27919122e-4,3.049523e3
403,0,0.543883,-0.141650,0.974610,4.84203023e-5,4.84203023e-5,4.84203023e-5,2.065207e4
404,0,-0.058015,-1.484689,0.414063,4.74780407e-4,4.74780407e-4,4.74780407e-4,2.106232e3
405,0,0.484312,0.813411,0.953125,8.74290281e-5,8.74290281e-5,8.74290281e-5,1.143772e4
406,0,-1.417860,-1.528365,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
407,0,0.562843,0.922689,0.980469,3.74703128e-5,3.74703128e-5,3.74703128e-5,2.668708e4
408,0,-0.059442,0.880393,0.441406,4.82514155e-4,4.82514155e-4,4.82514155e-4,2.072474e3
409,0,-0.689933,-0.953775,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
410,0,0.744543,-0.558293,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
411,0,-0.296873,1.488044,0.158203,2.60611990e-4,2.60611990e-4,2.60611990e-4,3.837107e3
412,0,-0.126364,0.657251,0.302734,4.13080787e-4,4.13080787e-4,4.13080787e-4,2.420828e3
413,0,-1.640979,1.784272,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
414,0,1.392729,0.174358,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
415,0,0.488092,-0.955858,0.957031,8.04717319e-5,8.04717319e-5,8.04717319e-5,1.242657e4
416,0,-0.273283,-1.962400,0.138672,2.33737848e-4,2.33737848e-4,2.33737848e-4,4.278279e3
417,0,0.970194,-1.639869,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
418,0,-1.599057,-1.726515,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
419,0,1.784704,0.388097,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
420,0,1.852001,1.967496,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
421,0,-0.635244,-1.843405,0.007813,1.51672667e-5,1.51672667e-5,1.51672667e-5,6.592711e4
422,0,-1.770305,1.239257,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
423,0,-1.228774,-0.309134,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
424,0,-0.151558,-1.756202,0.277344,3.92215859e-4,3.92215859e-4,3.92215859e-4,2.549610e3
425,0,1.487129,-0.808163,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
426,0,1.073541,-0.318187,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
427,0,-0.153304,-0.404687,0.269531,3.85287451e-4,3.85287451e-4,3.85287451e-4,2.595458e3
428,0,1.689923,0.498441,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
429,0,0.764416,0.477001,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
430,0,1.257987,1.362153,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
431,0,1.492988,-1.181436,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
432,0,-1.069416,1.696382,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
433,0,-0.897156,-0.848829,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
434,0,0.026954,0.105134,0.556641,4.82954753e-4,4.82954753e-4,4.82954753e-4,2.070583e3
435,0,-1.135319,0.628786,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
436,0,0.651731,-1.312897,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
437,0,0.619259,0.348534,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
438,0,0.142568,1.392222,0.720988,6.07118517e-4,6.07118517e-4,6.07118517e-4,1.647122e3
439,0,1.699976,1.708760,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
440,0,0.870523,-1.778371,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
441,0,-1.215086,1.361500,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
442,0,-0.464580,-1.070853,0.058593,1.07941472e-4,1.07941472e-4,1.07941472e-4,9.264194e3
443,0,1.163717,1.180870,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
444,0,-1.536056,-0.896921,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
445,0,-0.229247,1.786062,0.220703,3.36577058e-4,3.36577058e-4,3.36577058e-4,2.971079e3
446,0,0.885212,0.407733,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
447,0,1.655927,-1.550407,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
448,0,-1.161621,1.400432,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
449,0,-0.134054,0.540467,0.300781,4.11565247e-4,4.11565247e-4,4.11565247e-4,2.429742e3
450,0,-1.547398,0.013382,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
451,0,1.442528,0.413347,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
452,0,-0.874598,1.979938,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
453,0,-0.601629,1.571594,0.027343,5.20404420e-5,5.20404420e-5,5.20404420e-5,1.921546e4
454,0,0.139589,0.620040,0.734375,3.81734872e-4,3.81734872e-4,3.81734872e-4,2.619612e3
455,0,0.065721,1.140024,0.601562,4.69047269e-4,4.69047269e-4,4.69047269e-4,2.131977e3
456,0,1.183195,-1.084373,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
457,0,0.852890,1.697493,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
458,0,0.081963,-1.795987,0.640625,4.50533759e-4,4.50533759e-4,4.50533759e-4,2.219585e3
459,0,0.354643,0.080988,0.914551,3.49039883e-4,3.49039883e-4,3.49039883e-4,2.864994e3
460,0,1.081990,0.018134,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
461,0,0.057995,-0.035175,0.589535,6.84674036e-4,6.84674036e-4,6.84674036e-4,1.460547e3
462,0,-1.724003,0.507196,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
463,0,0.195624,1.086104,0.778342,5.44445287e-4,5.44445287e-4,5.44445287e-4,1.836728e3
464,0,-0.572892,1.765610,0.029296,5.56456533e-5,5.56456533e-5,5.56456533e-5,1.797053e4
465,0,0.253851,-1.797850,0.851563,2.47361545e-4,2.47361545e-4,2.47361545e-4,4.042649e3
466,0,-1.979242,0.821890,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
467,0,-1.705069,-1.450715,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
468,0,0.744738,1.473900,0.996093,7.61349065e-6,7.61349065e-6,7.61349065e-6,1.313285e5
469,0,0.253258,-0.553825,0.816406,2.93317049e-4,2.93317049e-4,2.93317049e-4,3.409269e3
470,0,1.129743,-0.480324,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
471,0,-1.673739,1.673588,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
472,0,-0.857866,-0.880006,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
473,0,-1.295729,-1.845328,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
474,0,-1.463612,1.335063,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
475,0,-0.008603,-1.924291,0.505859,4.89165718e-4,4.89165718e-4,4.89165718e-4,2.044293e3
476,0,-0.390358,-0.751138,0.090461,3.73447978e-4,3.73447978e-4,3.73447978e-4,2.677742e3
477,0,0.484997,1.932687,0.968749,5.92423204e-5,5.92423204e-5,5.92423204e-5,1.687954e4
478,0,-1.794047,1.116470,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
479,0,0.068847,0.718142,0.613281,4.64120331e-4,4.64120331e-4,4.64120331e-4,2.154609e3
480,0,1.988897,-1.582537,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
481,0,1.211623,1.780834,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
482,0,-0.397889,-1.916339,0.064453,1.17996600e-4,1.17996600e-4,1.17996600e-4,8.474749e3
483,0,-1.709476,0.140772,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
484,0,0.316849,1.911969,0.855469,2.41957185e-4,2.41957185e-4,2.41957185e-4,4.132946e3
485,0,0.086908,-1.019188,0.607471,6.78726249e-4,6.78726249e-4,6.78726249e-4,1.473346e3
486,0,-1.580626,-0.976292,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
487,0,-1.905874,-0.407650,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
488,0,1.410549,-1.466167,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
489,0,-0.537001,1.508486,0.037108,6.99172143e-5,6.99172143e-5,6.99172143e-5,1.430242e4
490,0,1.250461,0.625794,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
491,0,0.932141,0.284006,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
492,0,-0.733133,-0.392170,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
493,0,0.844036,-1.469378,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
494,0,1.236942,-1.909799,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
495,0,-1.926998,1.683686,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
496,0,1.827791,0.664942,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
497,0,0.888955,-1.726105,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
498,0,-0.653735,-0.865617,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
499,0,0.719449,0.463802,0.996093,7.61396956e-6,7.61396956e-6,7.61396956e-6,1.313203e5
500,0,-0.221093,1.600945,0.193360,3.05224521e-4,3.05224521e-4,3.05224521e-4,3.276266e3
501,0,-1.618521,-1.630059,0.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
502,0,1.584363,-1.940031,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
503,0,1.345093,0.173616,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
504,0,1.334520,1.321149,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
505,0,-0.772708,0.101148,0.005860,1.13978429e-5,1.13978429e-5,1.13978429e-5,8.772820e4
506,0,1.627224,1.212091,1.000000,1.00000000e-12,1.00000000e-12,1.00000000e-12,1.000000e6
