x,y,q_hat,var,weight,n_hi,n_lo,dt_hi,dt_lo,sigma,t_max
0.098640,-0.265847,0.638672,4.51601052e-4,2.214339e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.153208,-0.637721,0.293403,6.17482139e-4,1.619477e3,64,512,0.002500,0.010000,0.700000,6.000000
1.105260,0.043792,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.955477,-1.735242,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.242363,1.323274,0.811419,5.14675497e-4,1.942968e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.033512,-1.145788,0.476562,4.88157547e-4,2.048515e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.373399,1.706627,0.055556,3.11056484e-4,3.214840e3,64,512,0.002500,0.010000,0.700000,6.000000
0.977856,1.395615,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.080549,-0.281098,0.359624,6.66745734e-4,1.499820e3,64,512,0.002500,0.010000,0.700000,6.000000
0.073262,-0.947266,0.619140,4.61455260e-4,2.167053e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.093642,-1.371779,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.109864,0.942756,0.664062,4.36558805e-4,2.290637e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.475682,1.507279,0.060544,1.11298770e-4,8.984745e3,64,512,0.002500,0.010000,0.700000,6.000000
0.437698,-1.879540,0.943359,1.04560997e-4,9.563704e3,64,512,0.002500,0.010000,0.700000,6.000000
0.117184,0.661138,0.701171,4.10035617e-4,2.438807e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.361079,-1.654201,0.093750,3.80013517e-4,2.631478e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.784931,1.607507,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.189739,-0.055285,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.382515,-1.919937,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.303799,0.573796,0.888671,1.93606826e-4,5.165080e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.313801,1.970530,0.130859,2.22568618e-4,4.492976e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.201597,0.719290,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.411680,-0.662291,0.927735,1.31194424e-4,7.622217e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.191833,1.885616,0.228516,3.44998793e-4,2.898552e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.047281,-1.334153,0.453125,4.84932978e-4,2.062136e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.654904,-1.962340,0.023437,4.47852342e-5,2.232829e4,64,512,0.002500,0.010000,0.700000,6.000000
1.380475,-0.772228,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.352633,-0.282571,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.968712,-1.877129,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.519568,1.362115,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.759570,0.418152,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.333937,-0.985055,0.124999,2.14033905e-4,4.672135e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.708520,1.629510,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.949831,0.013062,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.779190,1.689360,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.333431,-0.580056,0.119141,2.05370977e-4,4.869213e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.957558,-0.395613,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.469150,-0.430501,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.730226,-1.160207,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.284317,-0.573569,0.181640,2.90890190e-4,3.437712e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.061140,-0.008734,0.386719,4.64120302e-4,2.154609e3,64,512,0.002500,0.010000,0.700000,6.000000
0.623332,-1.151864,0.980468,3.74726717e-5,2.668540e4,64,512,0.002500,0.010000,0.700000,6.000000
1.955198,-0.035976,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.328931,-1.788977,0.880860,2.05367144e-4,4.869304e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.616206,1.950814,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.569289,-1.368756,0.017579,3.37932950e-5,2.959079e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.994545,-0.868092,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.263592,0.582477,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.075697,-0.077246,0.398549,6.76392792e-4,1.478429e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.292743,0.914540,0.134766,2.28183859e-4,4.382412e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.719247,0.012094,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.117062,-0.926235,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.715227,1.922290,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.829157,1.704797,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.116444,-0.524932,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.051675,-0.955217,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.846253,1.340134,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.402971,-1.993505,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.751570,-0.653192,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.099113,1.679323,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.355733,-0.311434,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.783292,-1.631795,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.234052,1.636140,0.160672,4.76249446e-4,2.099736e3,64,512,0.002500,0.010000,0.700000,6.000000
1.874402,-0.737515,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.194998,-0.739624,0.746093,3.70716725e-4,2.697470e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.565848,-0.763074,0.019532,3.74726717e-5,2.668540e4,64,512,0.002500,0.010000,0.700000,6.000000
0.658660,0.951919,0.984375,3.00956777e-5,3.322626e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.123995,0.002716,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.231724,0.868501,0.839328,4.76249446e-4,2.099736e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.055576,0.960798,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.324232,1.117782,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.444605,-1.061006,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.907490,1.829092,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.709959,1.082373,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.884505,-0.624820,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.068534,-0.056324,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.876799,1.649459,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.696627,1.524660,0.005860,1.13978429e-5,8.772820e4,64,512,0.002500,0.010000,0.700000,6.000000
1.108196,0.115938,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.012475,1.744990,0.529296,4.87553097e-4,2.051054e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.174014,-0.860426,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.751570,-0.377781,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.940821,0.185722,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.391529,0.257451,0.937500,1.14662556e-4,8.721167e3,64,512,0.002500,0.010000,0.700000,6.000000
1.458562,1.088757,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.402444,1.687416,0.923530,3.51380944e-4,2.845906e3,64,512,0.002500,0.010000,0.700000,6.000000
0.789234,-0.911868,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.837958,0.966790,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.366965,-1.329459,0.095703,1.69357478e-4,5.904635e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.933363,1.562828,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.128280,-0.622131,0.314453,4.21859847e-4,2.370450e3,64,512,0.002500,0.010000,0.700000,6.000000
0.816347,-1.713576,0.996093,7.61396956e-6,1.313203e5,64,512,0.002500,0.010000,0.700000,6.000000
0.466429,-0.616036,0.957033,8.04641367e-5,1.242774e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.930070,-1.580315,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.744126,1.675968,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.616066,-0.269608,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.094871,0.772117,0.670011,6.40059574e-4,1.562352e3,64,512,0.002500,0.010000,0.700000,6.000000
0.079772,-1.738634,0.627131,6.61179394e-4,1.512447e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.077254,-1.240221,0.365235,4.53691497e-4,2.204136e3,64,512,0.002500,0.010000,0.700000,6.000000
0.486745,-1.492361,0.974609,4.84248725e-5,2.065012e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.266562,1.440154,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.371894,0.466849,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.132905,-1.314746,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.570603,-0.375996,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.368358,-0.161756,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.679859,-1.459416,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.505601,1.778912,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.691810,-1.458510,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.199364,1.333839,0.232422,3.49119661e-4,2.864339e3,64,512,0.002500,0.010000,0.700000,6.000000
1.984652,0.852327,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.787651,-1.013976,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.427804,1.527010,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.492326,0.496705,0.951172,9.08824252e-5,1.100311e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.566881,-1.906247,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.774092,-0.630892,0.992187,1.51682212e-5,6.592296e4,64,512,0.002500,0.010000,0.700000,6.000000
1.946019,1.558965,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.389029,-0.463309,0.881990,6.21748531e-4,1.608365e3,64,512,0.002500,0.010000,0.700000,6.000000
1.721668,-1.653227,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.616214,0.226304,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.882610,0.581821,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.663465,0.998727,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.984451,-1.733751,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.156233,0.258342,0.216797,3.32278427e-4,3.009515e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.058345,0.393410,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.233094,1.248221,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.542954,1.650758,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.400832,0.717484,0.909249,3.73287809e-4,2.678891e3,64,512,0.002500,0.010000,0.700000,6.000000
1.604063,1.389637,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.376301,1.722114,0.900490,3.89298002e-4,2.568720e3,64,512,0.002500,0.010000,0.700000,6.000000
0.561310,-0.088946,0.974610,4.84203023e-5,2.065207e4,64,512,0.002500,0.010000,0.700000,6.000000
0.767470,0.523239,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.117012,1.241838,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.566821,-1.497214,0.031250,5.92396656e-5,1.688030e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.511562,-1.457156,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.061645,-1.263163,0.609375,4.65822133e-4,2.146738e3,64,512,0.002500,0.010000,0.700000,6.000000
0.227162,-1.542861,0.810547,3.00506594e-4,3.327703e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.114157,-0.760391,0.316406,4.23270506e-4,2.362550e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.791306,-1.919532,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.558030,1.222637,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.540819,0.607448,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.825747,-1.003231,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.120172,-1.265320,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.306221,0.073294,0.898437,1.78564479e-4,5.600187e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.379795,-1.944127,0.064453,1.17998574e-4,8.474607e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.011606,-1.876768,0.503906,4.89203016e-4,2.044137e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.500384,1.660684,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.892781,0.185739,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.106214,0.933704,0.613282,4.64119844e-4,2.154611e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.961446,1.745217,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.458735,-0.945522,0.052735,9.77536112e-5,1.022970e4,64,512,0.002500,0.010000,0.700000,6.000000
0.789713,-1.156520,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.205629,-0.344489,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.840937,-0.647166,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.153352,0.392432,0.287109,4.00539435e-4,2.496627e3,64,512,0.002500,0.010000,0.700000,6.000000
0.199138,0.084679,0.787109,3.27919122e-4,3.049523e3,64,512,0.002500,0.010000,0.700000,6.000000
0.543883,-0.141650,0.974610,4.84203023e-5,2.065207e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.058015,-1.484689,0.414063,4.74780407e-4,2.106232e3,64,512,0.002500,0.010000,0.700000,6.000000
0.484312,0.813411,0.953125,8.74290281e-5,1.143772e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.417860,-1.528365,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.562843,0.922689,0.980469,3.74703128e-5,2.668708e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.059442,0.880393,0.441406,4.82514155e-4,2.072474e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.689933,-0.953775,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.744543,-0.558293,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.296873,1.488044,0.158203,2.60611990e-4,3.837107e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.126364,0.657251,0.302734,4.13080787e-4,2.420828e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.640979,1.784272,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.392729,0.174358,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.488092,-0.955858,0.957031,8.04717319e-5,1.242657e4,64,512,0.002500,0.010000,0.700000,6.000000
-0.273283,-1.962400,0.138672,2.33737848e-4,4.278279e3,64,512,0.002500,0.010000,0.700000,6.000000
0.970194,-1.639869,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.599057,-1.726515,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.784704,0.388097,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.852001,1.967496,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.635244,-1.843405,0.007813,1.51672667e-5,6.592711e4,64,512,0.002500,0.010000,0.700000,6.000000
-1.770305,1.239257,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.228774,-0.309134,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.151558,-1.756202,0.277344,3.92215859e-4,2.549610e3,64,512,0.002500,0.010000,0.700000,6.000000
1.487129,-0.808163,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.073541,-0.318187,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.153304,-0.404687,0.269531,3.85287451e-4,2.595458e3,64,512,0.002500,0.010000,0.700000,6.000000
1.689923,0.498441,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.764416,0.477001,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.257987,1.362153,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.492988,-1.181436,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.069416,1.696382,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.897156,-0.848829,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.026954,0.105134,0.556641,4.82954753e-4,2.070583e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.135319,0.628786,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.651731,-1.312897,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.619259,0.348534,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.142568,1.392222,0.720988,6.07118517e-4,1.647122e3,64,512,0.002500,0.010000,0.700000,6.000000
1.699976,1.708760,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.870523,-1.778371,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.215086,1.361500,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.464580,-1.070853,0.058593,1.07941472e-4,9.264194e3,64,512,0.002500,0.010000,0.700000,6.000000
1.163717,1.180870,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.536056,-0.896921,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.229247,1.786062,0.220703,3.36577058e-4,2.971079e3,64,512,0.002500,0.010000,0.700000,6.000000
0.885212,0.407733,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.655927,-1.550407,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-1.161621,1.400432,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.134054,0.540467,0.300781,4.11565247e-4,2.429742e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.547398,0.013382,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
1.442528,0.413347,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.874598,1.979938,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
-0.601629,1.571594,0.027343,5.20404420e-5,1.921546e4,64,512,0.002500,0.010000,0.700000,6.000000
0.139589,0.620040,0.734375,3.81734872e-4,2.619612e3,64,512,0.002500,0.010000,0.700000,6.000000
0.065721,1.140024,0.601562,4.69047269e-4,2.131977e3,64,512,0.002500,0.010000,0.700000,6.000000
1.183195,-1.084373,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.852890,1.697493,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.081963,-1.795987,0.640625,4.50533759e-4,2.219585e3,64,512,0.002500,0.010000,0.700000,6.000000
0.354643,0.080988,0.914551,3.49039883e-4,2.864994e3,64,512,0.002500,0.010000,0.700000,6.000000
1.081990,0.018134,1.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.057995,-0.035175,0.589535,6.84674036e-4,1.460547e3,64,512,0.002500,0.010000,0.700000,6.000000
-1.724003,0.507196,0.000000,1.00000000e-12,1.000000e6,64,512,0.002500,0.010000,0.700000,6.000000
0.195624,1.086104,0.778342,5.44445287e-4,1.836728e3,64,512,0.002500,0.010000,0.700000,6.000000
-0.572892,1.765610,0.029296,5.56456533e-5,1.797053e4,64,512,0.002500,0.010000,0.700000,6.000000
0.253851,-1.797850,0.851563,2.47361545e-4,4.042649e3,64,512,0.002500,0.010000,0.700000,6.000000
