sequence_id,step,margin,q_pred,obs_reliability,alpha_entropy,alpha_max,attention_argmax,collapse_temperature,state_mean,state_std,state_q10,state_q90,aleatoric_unc,epistemic_unc,target,calibrator_id
182,0,-0.00289174,0.499277,0.499277,1.85355,0.43535,22,0.829844,-0.006015,0.000477878,-0.006015,-0.006015,0.000477878,0.000477878,0,identity
183,0,-0.00739157,0.498152,0.498152,1.80401,0.441267,22,0.829844,-0.307708,0.000436559,-0.307708,-0.307708,0.000436559,0.000436559,0,identity
184,0,0.989235,0.728937,0.728937,0.526274,0.852376,22,0.829844,1.85695,8.04641e-05,1.85695,1.85695,8.04641e-05,8.04641e-05,1,identity
185,0,0.000236706,0.500059,0.500059,1.88743,0.431953,22,0.829844,-0.864295,1e-12,-0.864295,-0.864295,1e-12,1e-12,0,identity
186,0,-0.00735601,0.498161,0.498161,1.80441,0.441214,22,0.829844,1.89131,1e-12,1.89131,1.89131,1e-12,1e-12,0,identity
187,0,0.978497,0.72681,0.72681,0.565952,0.8224,22,0.829844,0.110401,0.000477289,0.110401,0.110401,0.000477289,0.000477289,0.982421,identity
188,0,-0.00844113,0.49789,0.49789,1.79282,0.442943,22,0.829844,-1.38783,1e-12,-1.38783,-1.38783,1e-12,1e-12,0,identity
189,0,0.923007,0.715654,0.715654,0.774717,0.669263,22,0.829844,0.840622,1e-12,0.840622,0.840622,1e-12,1e-12,0.929687,identity
190,0,0.64969,0.656941,0.656941,1.71615,0.642686,24,0.829844,-0.490557,1e-12,-0.490557,-0.490557,1e-12,1e-12,0.638672,identity
191,0,0.285019,0.570776,0.570776,3.16565,0.15083,22,0.829844,0.233484,1e-12,0.233484,0.233484,1e-12,1e-12,0.293403,identity
192,0,0.992954,0.729671,0.729671,0.534582,0.862207,22,0.829844,-0.40076,1e-12,-0.40076,-0.40076,1e-12,1e-12,1,identity
193,0,0.986014,0.7283,0.7283,0.600396,0.836777,22,0.829844,-0.840427,1e-12,-0.840427,-0.840427,1e-12,1e-12,1,identity
194,0,0.799772,0.689926,0.689926,1.05744,0.601584,24,0.829844,1.01811,0.000424667,1.01811,1.01811,0.000424667,0.000424667,0.811419,identity
195,0,0.462553,0.61362,0.61362,2.90585,0.279477,24,0.829844,-0.05335,0.000309883,-0.05335,-0.05335,0.000309883,0.000309883,0.476562,identity
196,0,0.0904821,0.522605,0.522605,2.47216,0.34265,22,0.829844,1.73157,0.000153719,1.73157,1.73157,0.000153719,0.000153719,0.055556,identity
197,0,0.992912,0.729663,0.729663,0.523866,0.862595,22,0.829844,0.961234,7.69699e-05,0.961234,0.961234,7.69699e-05,7.69699e-05,1,identity
198,0,0.388407,0.595899,0.595899,3.17071,0.177861,24,0.829844,0.862038,0.000228185,0.862038,0.862038,0.000228185,0.000228185,0.359624,identity
199,0,0.618079,0.649782,0.649782,1.94017,0.583184,24,0.829844,-0.938743,4.84203e-05,-0.938743,-0.938743,4.84203e-05,4.84203e-05,0.61914,identity
200,0,-0.00233483,0.499416,0.499416,1.85968,0.434717,22,0.829844,1.11749,3.37933e-05,1.11749,1.11749,3.37933e-05,3.37933e-05,0,identity
201,0,0.655825,0.658322,0.658322,1.67317,0.652883,24,0.829844,1.04713,1e-12,1.04713,1.04713,1e-12,1e-12,0.664062,identity
202,0,0.0495998,0.512397,0.512397,2.26792,0.383778,22,0.829844,1.05751,1e-12,1.05751,1.05751,1e-12,1e-12,0.060544,identity
203,0,0.935283,0.718146,0.718146,0.734116,0.703159,22,0.829844,-0.602633,1e-12,-0.602633,-0.602633,1e-12,1e-12,0.943359,identity
204,0,0.667528,0.660949,0.660949,1.59269,0.670502,24,0.829844,-0.079867,1e-12,-0.079867,-0.079867,1e-12,1e-12,0.701171,identity
205,0,0.104277,0.526046,0.526046,2.53135,0.328651,22,0.829844,1.80388,0.00022257,1.80388,1.80388,0.00022257,0.00022257,0.09375,identity
206,0,-0.00408366,0.498979,0.498979,1.8404,0.436762,22,0.829844,-0.078126,1e-12,-0.078126,-0.078126,1e-12,1e-12,0,identity
207,0,0.856523,0.701934,0.701934,0.945524,0.485594,22,0.829844,-1.93504,7.61349e-06,-1.93504,-1.93504,7.61349e-06,7.61349e-06,0.888671,identity
208,0,0.125156,0.531248,0.531248,2.61576,0.3076,22,0.829844,-0.236653,1e-12,-0.236653,-0.236653,1e-12,1e-12,0.130859,identity
209,0,0.922842,0.715621,0.715621,0.775242,0.668789,22,0.829844,1.22644,1e-12,1.22644,1.22644,1e-12,1e-12,0.927735,identity
210,0,0.226465,0.556375,0.556375,3.00275,0.206095,22,0.829844,0.81455,1.13978e-05,0.81455,0.81455,1.13978e-05,1.13978e-05,0.228516,identity
211,0,0.444145,0.609246,0.609246,2.99149,0.25101,24,0.829844,-0.223075,1e-12,-0.223075,-0.223075,1e-12,1e-12,0.453125,identity
212,0,0.0185356,0.504634,0.504634,2.05691,0.414268,22,0.829844,-1.55377,1e-12,-1.55377,-1.55377,1e-12,1e-12,0.023437,identity
213,0,0.990812,0.729248,0.729248,0.56108,0.854337,22,0.829844,1.33434,1e-12,1.33434,1.33434,1e-12,1e-12,1,identity
214,0,-0.00626236,0.498434,0.498434,1.81631,0.43961,22,0.829844,0.587988,3.81421e-06,0.587988,0.587988,3.81421e-06,3.81421e-06,0,identity
215,0,0.985917,0.728281,0.728281,0.601102,0.836416,22,0.829844,-1.34756,1e-12,-1.34756,-1.34756,1e-12,1e-12,1,identity
216,0,0.989708,0.72903,0.72903,0.571205,0.850334,22,0.829844,0.150733,1e-12,0.150733,0.150733,1e-12,1e-12,1,identity
217,0,0.987592,0.728612,0.728612,0.588581,0.84259,22,0.829844,1.16501,6.28113e-05,1.16501,1.16501,6.28113e-05,6.28113e-05,1,identity
218,0,0.119353,0.529803,0.529803,2.59282,0.313416,22,0.829844,1.4102,0.000479013,1.4102,1.4102,0.000479013,0.000479013,0.124999,identity
219,0,0.0125856,0.503146,0.503146,2.00681,0.419981,22,0.829844,-0.792091,1e-12,-0.792091,-0.792091,1e-12,1e-12,0,identity
220,0,0.992788,0.729638,0.729638,0.523024,0.862278,22,0.829844,0.227166,1e-12,0.227166,0.227166,1e-12,1e-12,1,identity
221,0,0.118667,0.529632,0.529632,2.59005,0.314118,22,0.829844,1.35453,0.000559449,1.35453,1.35453,0.000559449,0.000559449,0.119141,identity
222,0,0.990025,0.729093,0.729093,0.568403,0.851481,22,0.829844,0.849229,1.51682e-05,0.849229,0.849229,1.51682e-05,1.51682e-05,1,identity
223,0,0.986401,0.728376,0.728376,0.535291,0.844417,22,0.829844,-0.482349,1e-12,-0.482349,-0.482349,1e-12,1e-12,1,identity
224,0,0.153522,0.538305,0.538305,2.72695,0.278884,22,0.829844,0.865437,1e-12,0.865437,0.865437,1e-12,1e-12,0.18164,identity
225,0,0.976574,0.726428,0.726428,0.57385,0.817071,22,0.829844,0.081854,1e-12,0.081854,0.081854,1e-12,1e-12,0.980468,identity
226,0,0.986113,0.72832,0.72832,0.599671,0.837148,22,0.829844,-1.5446,1e-12,-1.5446,-1.5446,1e-12,1e-12,1,identity
227,0,0.882236,0.707285,0.707285,0.887651,0.556636,22,0.829844,0.503488,0.00047478,0.503488,0.503488,0.00047478,0.00047478,0.88086,identity
228,0,0.021642,0.50541,0.50541,2.0815,0.411307,22,0.829844,0.933903,0.000476064,0.933903,0.933903,0.000476064,0.000476064,0,identity
229,0,0.0302213,0.507555,0.507555,2.14477,0.402933,22,0.829844,-1.85519,1e-12,-1.85519,-1.85519,1e-12,1e-12,0.017579,identity
230,0,-9.758e-05,0.499976,0.499976,1.88388,0.4323,22,0.829844,-1.10603,1e-12,-1.10603,-1.10603,1e-12,1e-12,0,identity
231,0,0.991937,0.72947,0.72947,0.549287,0.858422,22,0.829844,0.118274,1e-12,0.118274,0.118274,1e-12,1e-12,1,identity
232,0,0.394374,0.597335,0.597335,3.15781,0.184819,24,0.829844,-0.486363,1e-12,-0.486363,-0.486363,1e-12,1e-12,0.398549,identity
233,0,0.142816,0.535643,0.535643,2.68516,0.289728,22,0.829844,1.41255,0.000883037,1.41255,1.41255,0.000883037,0.000883037,0.134766,identity
234,0,-0.00952473,0.497619,0.497619,1.78157,0.444824,22,0.829844,-1.44373,1e-12,-1.44373,-1.44373,1e-12,1e-12,0,identity
235,0,0.992868,0.729654,0.729654,0.536345,0.861865,22,0.829844,1.24342,2.63876e-05,1.24342,1.24342,2.63876e-05,2.63876e-05,1,identity
236,0,0.988063,0.728705,0.728705,0.584881,0.844325,22,0.829844,0.13794,1e-12,0.13794,0.13794,1e-12,1e-12,1,identity
237,0,0.987145,0.728524,0.728524,0.592001,0.840953,22,0.829844,1.77277,4.84203e-05,1.77277,1.77277,4.84203e-05,4.84203e-05,1,identity
238,0,0.993091,0.729698,0.729698,0.530479,0.8628,22,0.829844,0.000489,1e-12,0.000489,0.000489,1e-12,1e-12,1,identity
239,0,-0.00678874,0.498303,0.498303,1.81058,0.440368,22,0.829844,0.003147,1e-12,0.003147,0.003147,1e-12,1e-12,0,identity
240,0,0.987583,0.72861,0.72861,0.588659,0.842552,22,0.829844,-1.12486,1e-12,-1.12486,-1.12486,1e-12,1e-12,1,identity
241,0,0.993026,0.729685,0.729685,0.532777,0.862509,22,0.829844,-1.47915,1e-12,-1.47915,-1.47915,1e-12,1e-12,1,identity
242,0,-0.00629735,0.498426,0.498426,1.81593,0.43966,22,0.829844,-0.253581,1e-12,-0.253581,-0.253581,1e-12,1e-12,0,identity
243,0,-0.00995075,0.497512,0.497512,1.77733,0.445616,22,0.829844,-1.5157,1e-12,-1.5157,-1.5157,1e-12,1e-12,0,identity
244,0,0.187746,0.546799,0.546799,2.8596,0.244476,22,0.829844,-1.42322,3.37926e-05,-1.42322,-1.42322,3.37926e-05,3.37926e-05,0.160672,identity
245,0,0.986644,0.728424,0.728424,0.595779,0.839098,22,0.829844,-0.525554,1e-12,-0.525554,-0.525554,1e-12,1e-12,1,identity
246,0,0.763789,0.682176,0.682176,1.13838,0.665118,24,0.829844,-1.86916,1e-12,-1.86916,-1.86916,1e-12,1e-12,0.746093,identity
247,0,-0.00297119,0.499257,0.499257,1.85268,0.435442,22,0.829844,-1.91383,0.00012792,-1.91383,-1.91383,0.00012792,0.00012792,0,identity
248,0,0.792315,0.688328,0.688328,1.0726,0.616269,24,0.829844,-0.265847,0.000451601,-0.265847,-0.265847,0.000451601,0.000451601,0.839328,identity
249,0,-0.00165068,0.499587,0.499587,1.86712,0.433959,22,0.829844,-0.637721,0.000617482,-0.637721,-0.637721,0.000617482,0.000617482,0,identity
250,0,-0.00595539,0.498511,0.498511,1.81967,0.439181,22,0.829844,0.043792,1e-12,0.043792,0.043792,1e-12,1e-12,0,identity
251,0,0.990205,0.729128,0.729128,0.566778,0.852133,22,0.829844,-1.73524,1e-12,-1.73524,-1.73524,1e-12,1e-12,1,identity
252,0,-0.0107309,0.497317,0.497317,1.76963,0.447121,22,0.829844,1.32327,0.000514675,1.32327,1.32327,0.000514675,0.000514675,0,identity
253,0,-0.00946547,0.497634,0.497634,1.78215,0.444713,22,0.829844,-1.14579,0.000488158,-1.14579,-1.14579,0.000488158,0.000488158,0,identity
254,0,0.992009,0.729485,0.729485,0.52144,0.860163,22,0.829844,1.70663,0.000311056,1.70663,1.70663,0.000311056,0.000311056,1,identity
255,0,0.993071,0.729694,0.729694,0.531366,0.862701,22,0.829844,1.39562,1e-12,1.39562,1.39562,1e-12,1e-12,1,identity
256,0,0.991499,0.729384,0.729384,0.52164,0.858744,22,0.829844,-0.281098,0.000666746,-0.281098,-0.281098,0.000666746,0.000666746,1,identity
257,0,0.0135628,0.503391,0.503391,2.01533,0.41905,22,0.829844,-0.947266,0.000461455,-0.947266,-0.947266,0.000461455,0.000461455,0.00586,identity
258,0,0.506442,0.623972,0.623972,2.66592,0.356057,24,0.829844,-1.37178,1e-12,-1.37178,-1.37178,1e-12,1e-12,0.529296,identity
259,0,0.987601,0.728614,0.728614,0.588517,0.842619,22,0.829844,0.942756,0.000436559,0.942756,0.942756,0.000436559,0.000436559,1,identity
260,0,0.00135517,0.500339,0.500339,1.89921,0.430811,22,0.829844,1.50728,0.000111299,1.50728,1.50728,0.000111299,0.000111299,0,identity
261,0,0.911241,0.713254,0.713254,0.810534,0.636733,22,0.829844,-1.87954,0.000104561,-1.87954,-1.87954,0.000104561,0.000104561,0.9375,identity
262,0,0.91186,0.713381,0.713381,0.808717,0.638425,22,0.829844,0.661138,0.000410036,0.661138,0.661138,0.000410036,0.000410036,0.92353,identity
263,0,0.989358,0.728961,0.728961,0.525937,0.85272,22,0.829844,-1.6542,0.000380014,-1.6542,-1.6542,0.000380014,0.000380014,1,identity
264,0,-0.0103111,0.497422,0.497422,1.77371,0.446297,22,0.829844,1.60751,1e-12,1.60751,1.60751,1e-12,1e-12,0,identity
265,0,0.0999478,0.524966,0.524966,2.51315,0.333034,22,0.829844,-0.055285,1e-12,-0.055285,-0.055285,1e-12,1e-12,0.095703,identity
266,0,-0.0108791,0.49728,0.49728,1.76822,0.447421,22,0.829844,-1.91994,1e-12,-1.91994,-1.91994,1e-12,1e-12,0,identity
267,0,0.318778,0.579026,0.579026,3.21217,0.121459,22,0.829844,0.573796,0.000193607,0.573796,0.573796,0.000193607,0.000193607,0.314453,identity
268,0,0.990509,0.729189,0.729189,0.523187,0.855962,22,0.829844,1.97053,0.000222569,1.97053,1.97053,0.000222569,0.000222569,0.996093,identity
269,0,0.942968,0.719699,0.719699,0.706941,0.724351,22,0.829844,0.71929,1e-12,0.71929,0.71929,1e-12,1e-12,0.957033,identity
270,0,-0.0108533,0.497287,0.497287,1.76854,0.447377,22,0.829844,-0.662291,0.000131194,-0.662291,-0.662291,0.000131194,0.000131194,0,identity
271,0,-0.00970495,0.497574,0.497574,1.77972,0.445149,22,0.829844,1.88562,0.000344999,1.88562,1.88562,0.000344999,0.000344999,0,identity
272,0,0.637209,0.654122,0.654122,1.80458,0.620337,24,0.829844,-1.33415,0.000484933,-1.33415,-1.33415,0.000484933,0.000484933,0.670011,identity
273,0,0.632802,0.653124,0.653124,1.83577,0.612063,24,0.829844,-1.96234,4.47852e-05,-1.96234,-1.96234,4.47852e-05,4.47852e-05,0.627131,identity
274,0,0.399374,0.598537,0.598537,3.14576,0.190808,24,0.829844,-0.772228,1e-12,-0.772228,-0.772228,1e-12,1e-12,0.365235,identity
275,0,0.95035,0.721186,0.721186,0.679532,0.744722,22,0.829844,-0.282571,1e-12,-0.282571,-0.282571,1e-12,1e-12,0.974609,identity
276,0,0.99277,0.729635,0.729635,0.538094,0.861489,22,0.829844,-1.87713,1e-12,-1.87713,-1.87713,1e-12,1e-12,1,identity
277,0,0.988112,0.728715,0.728715,0.584509,0.844492,22,0.829844,1.36211,1e-12,1.36211,1.36211,1e-12,1e-12,1,identity
278,0,-0.00784531,0.498039,0.498039,1.79907,0.441967,22,0.829844,0.418152,1e-12,0.418152,0.418152,1e-12,1e-12,0,identity
279,0,0.988014,0.728695,0.728695,0.58529,0.844131,22,0.829844,-0.985055,0.000214034,-0.985055,-0.985055,0.000214034,0.000214034,1,identity
280,0,0.221464,0.555141,0.555141,2.98528,0.210982,22,0.829844,1.62951,1e-12,1.62951,1.62951,1e-12,1e-12,0.232422,identity
281,0,0.985967,0.728291,0.728291,0.600725,0.836613,22,0.829844,0.013062,1e-12,0.013062,0.013062,1e-12,1e-12,1,identity
282,0,0.0078556,0.501964,0.501964,1.96379,0.424473,22,0.829844,1.68936,1e-12,1.68936,1.68936,1e-12,1e-12,0,identity
283,0,-0.00710042,0.498225,0.498225,1.80711,0.440821,22,0.829844,-0.580056,0.000205371,-0.580056,-0.580056,0.000205371,0.000205371,0,identity
284,0,0.948716,0.720857,0.720857,0.685713,0.740198,22,0.829844,-0.395613,1e-12,-0.395613,-0.395613,1e-12,1e-12,0.951172,identity
285,0,0.988618,0.728815,0.728815,0.52804,0.850638,22,0.829844,-0.430501,1e-12,-0.430501,-0.430501,1e-12,1e-12,0.992187,identity
286,0,0.986281,0.728353,0.728353,0.598442,0.837771,22,0.829844,-1.16021,1e-12,-1.16021,-1.16021,1e-12,1e-12,1,identity
287,0,0.912468,0.713505,0.713505,0.806938,0.64013,22,0.829844,-0.573569,0.00029089,-0.573569,-0.573569,0.00029089,0.00029089,0.88199,identity
288,0,0.987759,0.728645,0.728645,0.587291,0.843196,22,0.829844,-0.008734,0.00046412,-0.008734,-0.008734,0.00046412,0.00046412,1,identity
289,0,-0.0105815,0.497355,0.497355,1.77109,0.446827,22,0.829844,-1.15186,3.74727e-05,-1.15186,-1.15186,3.74727e-05,3.74727e-05,0,identity
290,0,0.988421,0.728776,0.728776,0.582023,0.845631,22,0.829844,-0.035976,1e-12,-0.035976,-0.035976,1e-12,1e-12,1,identity
291,0,0.985818,0.728261,0.728261,0.601812,0.836053,22,0.829844,-1.78898,0.000205367,-1.78898,-1.78898,0.000205367,0.000205367,1,identity
292,0,0.275609,0.568469,0.568469,3.14583,0.1594,22,0.829844,1.95081,1e-12,1.95081,1.95081,1e-12,1e-12,0.216797,identity
293,0,-0.00168381,0.499579,0.499579,1.86677,0.433995,22,0.829844,-1.36876,3.37933e-05,-1.36876,-1.36876,3.37933e-05,3.37933e-05,0,identity
294,0,0.989522,0.728994,0.728994,0.57282,0.849659,22,0.829844,-0.868092,1e-12,-0.868092,-0.868092,1e-12,1e-12,1,identity
295,0,0.914437,0.713907,0.713907,0.801092,0.645554,22,0.829844,0.582477,1e-12,0.582477,0.582477,1e-12,1e-12,0.909249,identity
296,0,0.988961,0.728883,0.728883,0.577588,0.847609,22,0.829844,-0.077246,0.000676393,-0.077246,-0.077246,0.000676393,0.000676393,1,identity
297,0,0.898342,0.710609,0.710609,0.84662,0.601079,22,0.829844,0.91454,0.000228184,0.91454,0.91454,0.000228184,0.000228184,0.90049,identity
298,0,0.987895,0.728672,0.728672,0.530267,0.848606,22,0.829844,0.012094,1e-12,0.012094,0.012094,1e-12,1e-12,1,identity
299,0,0.992946,0.729669,0.729669,0.53475,0.862178,22,0.829844,-0.926235,1e-12,-0.926235,-0.926235,1e-12,1e-12,1,identity
300,0,0.0307451,0.507686,0.507686,2.14843,0.402418,22,0.829844,1.92229,1e-12,1.92229,1.92229,1e-12,1e-12,0.03125,identity
301,0,-0.00786241,0.498034,0.498034,1.79896,0.442002,22,0.829844,1.7048,1e-12,1.7048,1.7048,1e-12,1e-12,0,identity
302,0,0.602882,0.646315,0.646315,2.04652,0.552156,24,0.829844,-0.524932,1e-12,-0.524932,-0.524932,1e-12,1e-12,0.609375,identity
303,0,0.799679,0.689906,0.689906,1.05776,0.601696,24,0.829844,-0.955217,1e-12,-0.955217,-0.955217,1e-12,1e-12,0.810547,identity
304,0,0.34032,0.584268,0.584268,3.22011,0.128374,24,0.829844,1.34013,1e-12,1.34013,1.34013,1e-12,1e-12,0.316406,identity
305,0,-0.0100019,0.4975,0.4975,1.77683,0.445713,22,0.829844,-1.99351,1e-12,-1.99351,-1.99351,1e-12,1e-12,0,identity
306,0,-0.00814402,0.497964,0.497964,1.79591,0.442449,22,0.829844,-0.653192,1e-12,-0.653192,-0.653192,1e-12,1e-12,0,identity
307,0,0.990673,0.729221,0.729221,0.522861,0.856422,22,0.829844,1.67932,1e-12,1.67932,1.67932,1e-12,1e-12,1,identity
308,0,-0.00285074,0.499287,0.499287,1.85402,0.435303,22,0.829844,-0.311434,1e-12,-0.311434,-0.311434,1e-12,1e-12,0,identity
309,0,0.860564,0.702779,0.702779,0.936939,0.496756,22,0.829844,-1.6318,1e-12,-1.6318,-1.6318,1e-12,1e-12,0.898437,identity
310,0,0.0940572,0.523497,0.523497,2.48794,0.338979,22,0.829844,1.63614,0.000476249,1.63614,1.63614,0.000476249,0.000476249,0.064453,identity
311,0,0.49821,0.622039,0.622039,2.71345,0.340886,24,0.829844,-0.737515,1e-12,-0.737515,-0.737515,1e-12,1e-12,0.503906,identity
312,0,-0.00779685,0.498051,0.498051,1.79959,0.44189,22,0.829844,-0.739624,0.000370717,-0.739624,-0.739624,0.000370717,0.000370717,0,identity
313,0,0.992054,0.729493,0.729493,0.521444,0.860288,22,0.829844,-0.763074,3.74727e-05,-0.763074,-0.763074,3.74727e-05,3.74727e-05,1,identity
314,0,0.651076,0.657253,0.657253,1.70643,0.645037,24,0.829844,0.951919,3.00957e-05,0.951919,0.951919,3.00957e-05,3.00957e-05,0.613282,identity
315,0,0.000636504,0.500159,0.500159,1.89165,0.431544,22,0.829844,0.002716,1e-12,0.002716,0.002716,1e-12,1e-12,0,identity
316,0,0.989437,0.728977,0.728977,0.525725,0.852945,22,0.829844,0.868501,0.000476249,0.868501,0.868501,0.000476249,0.000476249,1,identity
317,0,0.992335,0.729549,0.729549,0.54443,0.859873,22,0.829844,0.960798,1e-12,0.960798,0.960798,1e-12,1e-12,1,identity
318,0,0.986896,0.728474,0.728474,0.593895,0.840027,22,0.829844,1.11778,1e-12,1.11778,1.11778,1e-12,1e-12,1,identity
319,0,0.2787,0.569228,0.569228,3.15264,0.15658,22,0.829844,-1.06101,1e-12,-1.06101,-1.06101,1e-12,1e-12,0.287109,identity
320,0,0.962436,0.723609,0.723609,0.632083,0.778034,22,0.829844,1.82909,1e-12,1.82909,1.82909,1e-12,1e-12,0.97461,identity
321,0,0.429583,0.605774,0.605774,3.05062,0.230064,24,0.829844,1.08237,1e-12,1.08237,1.08237,1e-12,1e-12,0.414063,identity
322,0,0.945709,0.720251,0.720251,0.696914,0.731902,22,0.829844,-0.62482,1e-12,-0.62482,-0.62482,1e-12,1e-12,0.953125,identity
323,0,0.964802,0.724082,0.724082,0.622471,0.784551,22,0.829844,-0.056324,1e-12,-0.056324,-0.056324,1e-12,1e-12,0.980469,identity
324,0,0.411477,0.601442,0.601442,3.11238,0.205866,24,0.829844,1.64946,1e-12,1.64946,1.64946,1e-12,1e-12,0.441406,identity
325,0,0.138269,0.534512,0.534512,2.66737,0.294335,22,0.829844,1.52466,1.13978e-05,1.52466,1.52466,1.13978e-05,1.13978e-05,0.158203,identity
326,0,0.313599,0.577763,0.577763,3.20764,0.125852,22,0.829844,0.115938,1e-12,0.115938,0.115938,1e-12,1e-12,0.302734,identity
327,0,-0.00896475,0.497759,0.497759,1.78727,0.443824,22,0.829844,1.74499,0.000487553,1.74499,1.74499,0.000487553,0.000487553,0,identity
328,0,0.990768,0.72924,0.72924,0.561494,0.854183,22,0.829844,-0.860426,1e-12,-0.860426,-0.860426,1e-12,1e-12,1,identity
329,0,0.949998,0.721115,0.721115,0.680869,0.743746,22,0.829844,-0.377781,1e-12,-0.377781,-0.377781,1e-12,1e-12,0.957031,identity
330,0,0.166579,0.541549,0.541549,2.77782,0.265681,22,0.829844,0.185722,1e-12,0.185722,0.185722,1e-12,1e-12,0.138672,identity
331,0,0.992992,0.729679,0.729679,0.52473,0.862779,22,0.829844,0.257451,0.000114663,0.257451,0.257451,0.000114663,0.000114663,1,identity
332,0,-0.00860774,0.497848,0.497848,1.79107,0.443222,22,0.829844,1.08876,1e-12,1.08876,1.08876,1e-12,1e-12,0,identity
333,0,0.987393,0.728573,0.728573,0.59012,0.841857,22,0.829844,1.68742,0.000351381,1.68742,1.68742,0.000351381,0.000351381,1,identity
334,0,0.986992,0.728493,0.728493,0.593158,0.840391,22,0.829844,-0.911868,1e-12,-0.911868,-0.911868,1e-12,1e-12,1,identity
335,0,0.0207508,0.505188,0.505188,2.07455,0.412137,22,0.829844,0.96679,1e-12,0.96679,0.96679,1e-12,1e-12,0.007813,identity
336,0,-0.00987858,0.49753,0.49753,1.77799,0.445473,22,0.829844,-1.32946,0.000169357,-1.32946,-1.32946,0.000169357,0.000169357,0,identity
337,0,-0.00466553,0.498834,0.498834,1.83396,0.437486,22,0.829844,1.56283,1e-12,1.56283,1.56283,1e-12,1e-12,0,identity
338,0,0.989835,0.729055,0.729055,0.570102,0.850787,22,0.829844,-0.622131,0.00042186,-0.622131,-0.622131,0.00042186,0.00042186,1,identity
339,0,0.993054,0.729691,0.729691,0.531976,0.862622,22,0.829844,-1.71358,7.61397e-06,-1.71358,-1.71358,7.61397e-06,7.61397e-06,1,identity
340,0,0.283097,0.570305,0.570305,3.16183,0.15257,22,0.829844,-0.616036,8.04641e-05,-0.616036,-0.616036,8.04641e-05,8.04641e-05,0.269531,identity
341,0,0.988162,0.728725,0.728725,0.584103,0.844682,22,0.829844,-1.58031,1e-12,-1.58031,-1.58031,1e-12,1e-12,1,identity
342,0,0.987753,0.728644,0.728644,0.530723,0.848207,22,0.829844,1.67597,1e-12,1.67597,1.67597,1e-12,1e-12,1,identity
343,0,0.992038,0.72949,0.72949,0.548099,0.858793,22,0.829844,-0.269608,1e-12,-0.269608,-0.269608,1e-12,1e-12,1,identity
344,0,0.989756,0.72904,0.72904,0.570798,0.850499,22,0.829844,0.772117,0.00064006,0.772117,0.772117,0.00064006,0.00064006,1,identity
345,0,0.00289967,0.500725,0.500725,1.91517,0.429267,22,0.829844,-1.73863,0.000661179,-1.73863,-1.73863,0.000661179,0.000661179,0,identity
346,0,0.541286,0.632112,0.632112,2.45373,0.42424,24,0.829844,-1.24022,0.000453691,-1.24022,-1.24022,0.000453691,0.000453691,0.556641,identity
347,0,-0.00319818,0.4992,0.4992,1.85017,0.435705,22,0.829844,-1.49236,4.84249e-05,-1.49236,-1.49236,4.84249e-05,4.84249e-05,0,identity
348,0,0.979966,0.727102,0.727102,0.559978,0.826477,22,0.829844,1.44015,1e-12,1.44015,1.44015,1e-12,1e-12,1,identity
349,0,0.974793,0.726074,0.726074,0.581214,0.812136,22,0.829844,0.466849,1e-12,0.466849,0.466849,1e-12,1e-12,1,identity
350,0,0.693351,0.666712,0.666712,1.42845,0.697892,24,0.829844,-1.31475,1e-12,-1.31475,-1.31475,1e-12,1e-12,0.720988,identity
351,0,-0.00451032,0.498872,0.498872,1.83565,0.437288,22,0.829844,-0.375996,1e-12,-0.375996,-0.375996,1e-12,1e-12,0,identity
